2136433801,1985,2324,1987

2136434805,1991,2320,1995

2136435805,1981,2324,1991

2136436805,1989,2325,1996

2136437805,1987,2323,2000

2136438805,1988,2328,2001

2136439805,1985,2304,2001

2136440805,1991,2320,2005

2136452801,2039,2318,2017

2136453805,1978,2306,2021

2136454805,1990,2311,2027

2136455805,1986,2290,2021

2136456805,1984,2304,2028

2136457805,1989,2308,2025

2136458805,1995,2303,2019

2136459805,1982,2303,2029

2136471801,1993,2311,2018

2136472805,1989,2384,2014

2136473805,1984,2288,2018

2136474805,1988,2349,2014

2136475805,1989,2320,2018

2136476805,1987,2320,2011

2136477805,1991,2320,2001

2136478805,1985,2320,2006

2136489801,1983,2324,1983

2136490805,1991,2332,1983

2136491805,1994,2384,1973

2136492805,1989,2326,1975

2136493805,1987,2333,1975

2136494805,1989,2336,1975

2136495805,1985,2340,1971

2136496805,1993,2337,1963

2136508801,1991,2349,1957

2136509805,1995,2352,1949

2136510805,1987,2348,1947

2136511805,1989,2352,1947

2136512805,1986,2352,1946

2136513805,1987,2351,1953

2136514805,1999,2347,1949

2136515805,1989,2346,1941

2136527801,1991,2351,1947

2136528805,1986,2352,1958

2136529805,1983,2341,1954

2136530805,1990,2359,1963

2136531805,1993,2346,1959

2136532805,1989,2342,1962

2136533805,1991,2337,1968

2136534805,1988,2332,1967

2136545453,1985,2327,1980

2136546805,1986,2318,1985

2136547805,1993,2320,1987

2136548805,1983,2320,1991

2136549805,1987,2298,1998

2136550805,1989,2324,1999

2136551805,1985,2321,2000

2136563801,1991,2337,2029

2136564805,1984,2298,2021

2136565805,1973,2304,2021

2136566805,1986,2269,2021

2136567805,1989,2306,2033

2136568805,1986,2314,2023

2136569805,1989,2309,2025

2136570805,1981,2313,2030

2136582801,1984,2315,2015

2136583805,1983,2320,2012

2136584805,1994,2305,2009

2136585805,1961,2317,2019

2136586805,1985,2309,2011

2136587805,1985,2318,2009

2136588805,1989,2317,2009

2136589805,1989,2317,2010

2136601801,1967,2323,1996

2136602805,1989,2337,1983

2136603805,1992,2329,1978

2136604805,1988,2322,1975

2136605805,1990,2323,1979

2136606805,1991,2323,1968

2136607805,1987,2330,1979

2136608805,1987,2337,1974

2136620801,1990,2345,1957

2136621805,1990,2351,1949

2136622805,1994,2352,1954

2136623805,1983,2342,1951

2136624805,1985,2350,1952

2136625805,1989,2351,1947

2136626805,1987,2353,1946

2136627805,1990,2352,1952

2136639801,1997,2346,1952

2136640805,1989,2350,1954

2136641805,1994,2342,1954

2136642805,1994,2352,1957

2136643805,1989,2342,1959

2136644805,1987,2343,1959

2136645805,1986,2336,1966

2136646805,1994,2338,1963

2136657801,1985,2326,1986

2136658805,1988,2321,1991

2136659805,1986,2332,1985

2136660805,1985,2320,1991

2136661805,1985,2321,1999

2136662805,1984,2319,2000

2136663805,1985,2320,1997

