Tiempo,Temp_Dist_81.4mm,Temp_Dist_123.1mm,Temp_Dist_164.0mm,Temp_Dist_211.9mm,Temp_Dist_249.6mm,Temp_Dist_410.5mm
3138,141.257,135.67,129.151,121.498,116.28,100.645
3141,140.832,135.387,129.011,121.466,116.292,100.701
3144,140.398,135.101,128.841,121.389,116.276,100.76
3147,139.973,134.827,128.682,121.328,116.27,100.803
3150,139.547,134.534,128.539,121.275,116.278,100.89
3153,139.089,134.239,128.357,121.206,116.253,100.957
3156,138.656,133.973,128.184,121.137,116.247,100.988
3159,138.217,133.654,128.0,121.066,116.231,101.044
3162,137.787,133.366,127.835,120.984,116.19,101.121
3165,137.399,133.097,127.647,120.914,116.168,101.168
3168,137.005,132.83,127.499,120.849,116.173,101.243
3171,136.613,132.54,127.323,120.783,116.146,101.305
3174,136.239,132.268,127.145,120.694,116.118,101.38
3177,135.855,131.991,126.946,120.609,116.084,101.414
3180,135.495,131.698,126.784,120.533,116.058,101.472
3183,135.132,131.448,126.612,120.442,116.005,101.555
3186,134.757,131.155,126.418,120.331,115.969,101.58
3189,134.425,130.872,126.225,120.241,115.916,101.625
3192,134.071,130.595,126.038,120.121,115.867,101.683
3195,133.766,130.364,125.858,120.031,115.823,101.737
3198,133.447,130.084,125.684,119.914,115.762,101.772
3201,133.126,129.851,125.495,119.819,115.709,101.815
3204,132.866,129.577,125.306,119.723,115.658,101.887
3207,132.569,129.324,125.121,119.623,115.603,101.903
3210,132.301,129.083,124.948,119.507,115.55,101.955
3213,132.037,128.88,124.746,119.395,115.478,101.987
3216,131.807,128.636,124.6,119.28,115.413,102.041
3219,131.593,128.422,124.429,119.178,115.352,102.074
3222,131.368,128.224,124.252,119.076,115.28,102.11
3225,131.168,128.005,124.068,118.956,115.213,102.174
3228,131.008,127.834,123.914,118.852,115.152,102.186
3231,130.825,127.648,123.743,118.734,115.086,102.227
3234,130.676,127.456,123.602,118.636,115.011,102.272
3237,130.545,127.288,123.45,118.528,114.937,102.274
3240,130.41,127.146,123.307,118.436,114.852,102.326
3243,130.314,126.998,123.155,118.314,114.807,102.36
3246,130.251,126.836,123.018,118.226,114.735,102.363
3249,130.166,126.74,122.882,118.128,114.668,102.404
3252,130.125,126.6,122.768,118.033,114.588,102.44
3255,130.125,126.496,122.644,117.943,114.527,102.455
3258,130.087,126.4,122.554,117.851,114.462,102.475
3261,130.1,126.309,122.432,117.733,114.396,102.518
3264,130.136,126.276,122.342,117.686,114.335,102.553
3267,130.166,126.191,122.265,117.584,114.257,102.557
3270,130.232,126.142,122.169,117.509,114.204,102.592
3273,130.314,126.128,122.084,117.437,114.145,102.596
3276,130.399,126.095,122.009,117.358,114.072,102.615
3279,130.512,126.122,121.95,117.295,114.012,102.631
3282,130.641,126.092,121.903,117.227,113.961,102.65
3285,130.781,126.101,121.858,117.17,113.902,102.658
3288,130.954,126.109,121.809,117.119,113.855,102.684
3291,131.132,126.169,121.775,117.062,113.806,102.678
3294,131.329,126.21,121.768,117.015,113.757,102.715
3297,131.535,126.276,121.75,116.962,113.712,102.727
3300,131.785,126.361,121.742,116.928,113.669,102.75
3303,132.045,126.465,121.738,116.893,113.635,102.742
3306,132.312,126.548,121.744,116.879,113.592,102.77
3309,132.591,126.671,121.777,116.854,113.561,102.783
3312,132.891,126.787,121.801,116.84,113.535,102.779
3315,133.204,126.937,121.847,116.822,113.502,102.795
3318,133.512,127.074,121.878,116.816,113.482,102.822
3321,133.844,127.241,121.939,116.808,113.474,102.824
3324,134.214,127.432,121.99,116.812,113.437,102.838
3327,134.585,127.597,122.072,116.823,113.425,102.855
3330,134.942,127.829,122.151,116.815,113.427,102.838
3333,135.313,127.982,122.24,116.842,113.421,102.85
3336,135.73,128.228,122.329,116.876,113.409,102.873
3339,136.169,128.463,122.433,116.917,113.417,102.879
3342,136.57,128.708,122.561,116.942,113.411,102.881
3345,136.999,128.956,122.672,116.989,113.427,102.881
3348,137.452,129.195,122.808,117.03,113.446,102.896
3351,137.908,129.466,122.93,117.078,113.462,102.906
3354,138.385,129.739,123.078,117.134,113.478,102.915
3357,138.858,130.065,123.249,117.218,113.504,102.919
3360,139.324,130.315,123.422,117.281,113.533,102.913
3363,139.822,130.641,123.562,117.355,113.564,102.913
3366,140.28,130.943,123.749,117.436,113.602,102.926
3369,140.783,131.24,123.928,117.52,113.645,102.948
3372,141.259,131.543,124.111,117.611,113.699,102.93
3375,141.78,131.89,124.307,117.703,113.729,102.95
3378,142.285,132.249,124.551,117.814,113.809,102.975
3381,142.824,132.589,124.749,117.945,113.871,102.981
3384,143.348,132.968,124.978,118.056,113.938,103.006
3387,143.853,133.322,125.198,118.197,114.022,103.036
3390,144.353,133.653,125.418,118.31,114.078,103.014
3393,144.855,134.038,125.659,118.444,114.167,103.04
3396,145.366,134.378,125.888,118.57,114.257,103.042
3399,145.852,134.727,126.112,118.69,114.31,103.063
3402,146.362,135.094,126.369,118.859,114.407,103.07
3405,146.835,135.448,126.609,118.975,114.47,103.089
3408,147.329,135.799,126.836,119.12,114.57,103.118
3411,147.79,136.161,127.084,119.256,114.666,103.105
3414,148.221,136.498,127.32,119.401,114.754,103.134
3417,148.644,136.842,127.57,119.564,114.85,103.14
3420,149.078,137.187,127.81,119.711,114.942,103.134
3423,149.525,137.543,128.064,119.864,115.038,103.163
3426,149.954,137.886,128.324,120.019,115.146,103.179
3429,150.376,138.226,128.568,120.196,115.256,103.187
3432,150.821,138.563,128.809,120.339,115.367,103.187
3435,151.198,138.889,129.053,120.512,115.479,103.226
3438,151.612,139.234,129.311,120.675,115.589,103.241
3441,152.001,139.551,129.563,120.85,115.722,103.243
3444,152.406,139.88,129.819,121.019,115.836,103.271
3447,152.792,140.203,130.073,121.18,115.944,103.296
3450,153.159,140.521,130.327,121.351,116.072,103.312
3453,153.503,140.836,130.566,121.53,116.209,103.323
3456,153.842,141.137,130.818,121.693,116.329,103.37
3459,154.15,141.435,131.047,121.86,116.45,103.398
3462,154.472,141.736,131.313,122.053,116.59,103.425
3465,154.775,142.029,131.553,122.228,116.725,103.446
3468,155.056,142.3,131.768,122.401,116.847,103.476
3471,155.33,142.57,132.011,122.586,116.978,103.519
3474,155.572,142.83,132.259,122.739,117.12,103.542
3477,155.841,143.106,132.474,122.924,117.253,103.55
3480,156.044,143.36,132.705,123.091,117.381,103.616
3483,156.264,143.581,132.918,123.258,117.52,103.636
3486,156.475,143.819,133.13,123.443,117.646,103.665
3489,156.636,144.007,133.347,123.616,117.795,103.72
3492,156.811,144.236,133.556,123.789,117.932,103.732
3495,156.947,144.435,133.757,123.948,118.06,103.778
3498,157.072,144.625,133.956,124.107,118.201,103.827
3501,157.169,144.788,134.146,124.265,118.334,103.864
3504,157.264,144.955,134.319,124.422,118.462,103.919
3507,157.325,145.097,134.476,124.563,118.597,103.929
3510,157.398,145.246,134.653,124.734,118.721,103.983
3513,157.431,145.341,134.794,124.857,118.85,104.026
3516,157.418,145.479,134.944,125.008,118.978,104.067
3519,157.415,145.573,135.1,125.142,119.103,104.12
3522,157.421,145.674,135.227,125.288,119.233,104.145
3525,157.365,145.766,135.359,125.424,119.345,104.214
3528,157.31,145.819,135.49,125.553,119.466,104.253
3531,157.236,145.879,135.604,125.685,119.586,104.306
3534,157.147,145.918,135.719,125.811,119.725,104.347
3537,157.052,145.956,135.806,125.919,119.829,104.38
3540,156.939,145.981,135.908,126.047,119.925,104.446
3543,156.819,145.987,136.001,126.153,120.037,104.497
3546,156.669,145.987,136.064,126.256,120.155,104.544
3549,156.5,145.967,136.135,126.358,120.255,104.604
3552,156.339,145.94,136.187,126.447,120.359,104.655
3555,156.117,145.898,136.236,126.533,120.449,104.694
3558,155.9,145.846,136.285,126.618,120.554,104.749
3561,155.686,145.793,136.305,126.722,120.634,104.807
3564,155.447,145.713,136.337,126.766,120.727,104.87
3567,155.222,145.634,136.365,126.851,120.816,104.902
3570,154.919,145.534,136.375,126.914,120.894,104.972
3573,154.633,145.441,136.369,126.966,120.971,105.021
3576,154.352,145.282,136.344,127.03,121.049,105.053
3579,154.023,145.153,136.34,127.075,121.122,105.126
3582,153.733,145.032,136.322,127.115,121.187,105.185
3585,153.406,144.894,136.288,127.161,121.272,105.226
3588,153.09,144.736,136.267,127.206,121.332,105.301
3591,152.798,144.586,136.236,127.242,121.4,105.369
3594,152.405,144.446,136.216,127.298,121.479,105.452
3597,152.085,144.272,136.151,127.308,121.552,105.495
3600,151.717,144.098,136.097,127.326,121.588,105.551
3603,151.351,143.893,136.02,127.35,121.641,105.633
3606,150.948,143.675,135.923,127.342,121.671,105.66
3609,150.562,143.454,135.832,127.324,121.706,105.73
3612,150.168,143.239,135.724,127.324,121.741,105.787
3615,149.748,143.009,135.625,127.317,121.767,105.832
3618,149.356,142.775,135.516,127.283,121.789,105.875
3621,148.92,142.523,135.4,127.267,121.806,105.943
3624,148.494,142.266,135.262,127.242,121.818,105.982
3627,148.088,142.012,135.147,127.202,121.822,106.031
3630,147.649,141.717,134.999,127.149,121.816,106.098
3633,147.196,141.485,134.863,127.11,121.84,106.154
3636,146.765,141.2,134.721,127.053,121.844,106.201
3639,146.332,140.907,134.549,127.009,121.83,106.254
3642,145.904,140.615,134.405,126.954,121.83,106.301
3645,145.456,140.347,134.24,126.887,121.816,106.352
3648,145.031,140.048,134.066,126.82,121.787,106.395
3651,144.605,139.733,133.907,126.757,121.771,106.461
3654,144.166,139.457,133.721,126.667,121.747,106.489
3657,143.746,139.167,133.56,126.586,121.724,106.538
3660,143.316,138.891,133.357,126.509,121.708,106.594
3663,142.885,138.576,133.169,126.425,121.657,106.632
3666,142.476,138.289,132.994,126.346,121.621,106.686
3669,142.064,137.996,132.803,126.247,121.592,106.731
3672,141.661,137.667,132.615,126.153,121.549,106.755
3675,141.263,137.386,132.426,126.054,121.515,106.817
3678,140.868,137.085,132.231,125.956,121.466,106.862
3681,140.509,136.825,132.03,125.863,121.419,106.89
3684,140.134,136.526,131.835,125.743,121.362,106.95
3687,139.777,136.24,131.645,125.645,121.317,106.976
3690,139.449,135.952,131.442,125.525,121.252,107.007
3693,139.081,135.7,131.255,125.44,121.199,107.056
3696,138.75,135.423,131.054,125.314,121.13,107.117
3699,138.438,135.143,130.859,125.202,121.083,107.132
3702,138.126,134.89,130.66,125.076,121.006,107.175
3705,137.803,134.652,130.474,124.968,120.939,107.207
3708,137.519,134.379,130.265,124.853,120.856,107.234
3711,137.243,134.119,130.075,124.733,120.792,107.279
3714,137.008,133.905,129.896,124.623,120.711,107.293
3717,136.738,133.66,129.706,124.477,120.648,107.332
3720,136.513,133.451,129.541,124.375,120.575,107.373
3723,136.275,133.202,129.355,124.263,120.5,107.387
3726,136.097,132.998,129.18,124.155,120.418,107.424
3729,135.9,132.811,129.012,124.025,120.349,107.461
3732,135.754,132.622,128.842,123.914,120.27,107.479
3735,135.6,132.452,128.677,123.791,120.19,107.514
3738,135.461,132.286,128.515,123.69,120.129,107.537
3741,135.337,132.119,128.373,123.564,120.05,107.553
3744,135.247,131.96,128.228,123.464,119.974,107.576
3747,135.173,131.828,128.09,123.366,119.897,107.61
3750,135.112,131.707,127.964,123.263,119.821,107.625
3753,135.071,131.589,127.848,123.149,119.736,107.645
3756,135.041,131.488,127.716,123.057,119.677,107.664
3759,135.033,131.389,127.613,122.976,119.599,107.672
3762,135.03,131.326,127.499,122.868,119.532,107.686
3765,135.047,131.246,127.391,122.79,119.45,107.729
3768,135.118,131.2,127.316,122.707,119.389,107.717
3771,135.159,131.148,127.235,122.619,119.336,107.735
3774,135.261,131.118,127.147,122.548,119.255,107.76
3777,135.37,131.087,127.072,122.465,119.191,107.762
3780,135.475,131.107,127.013,122.391,119.142,107.784
3783,135.623,131.093,126.944,122.33,119.069,107.799
3786,135.771,131.123,126.907,122.265,119.006,107.803
3789,135.947,131.161,126.865,122.208,118.961,107.825
3792,136.133,131.183,126.84,122.139,118.906,107.823
3795,136.333,131.246,126.806,122.104,118.839,107.84
3798,136.536,131.31,126.8,122.047,118.81,107.856
3801,136.794,131.417,126.788,122.005,118.755,107.835
3804,137.043,131.496,126.796,121.982,118.718,107.872
3807,137.314,131.578,126.804,121.939,118.676,107.852
3810,137.593,131.705,126.826,121.921,118.635,107.854
3813,137.891,131.801,126.84,121.889,118.588,107.883
3816,138.22,131.976,126.875,121.872,118.568,107.876
3819,138.55,132.133,126.939,121.883,118.542,107.9
3822,138.882,132.303,126.988,121.886,118.516,107.894
3825,139.257,132.47,127.074,121.889,118.511,107.883
3828,139.61,132.657,127.133,121.882,118.48,107.898
3831,140.029,132.847,127.229,121.924,118.49,107.901
3834,140.411,133.074,127.325,121.918,118.481,107.903
3837,140.808,133.327,127.426,121.959,118.463,107.93
3840,141.238,133.527,127.538,121.994,118.476,107.91
3843,141.684,133.776,127.657,122.031,118.487,107.947
3846,142.101,134.031,127.766,122.066,118.473,107.942
3849,142.541,134.262,127.892,122.109,118.483,107.917
3852,142.963,134.536,128.02,122.153,118.499,107.919
3855,143.389,134.8,128.159,122.22,118.521,107.935
3858,143.888,135.069,128.33,122.262,118.545,107.919
3861,144.349,135.371,128.464,122.323,118.556,107.938
3864,144.821,135.664,128.63,122.412,118.6,107.93
3867,145.282,135.952,128.796,122.471,118.61,107.922
3870,145.765,136.259,128.947,122.551,118.645,107.926
3873,146.232,136.55,129.152,122.624,118.683,107.92
3876,146.702,136.872,129.333,122.713,118.73,107.92
3879,147.188,137.184,129.516,122.809,118.773,107.924
3882,147.671,137.526,129.723,122.907,118.816,107.93
3885,148.168,137.847,129.916,123.009,118.861,107.926
3888,148.641,138.186,130.125,123.114,118.93,107.93
3891,149.14,138.512,130.342,123.23,118.989,107.934
3894,149.616,138.86,130.543,123.353,119.046,107.914
3897,150.106,139.203,130.778,123.473,119.124,107.955
3900,150.573,139.534,131.01,123.597,119.207,107.93
3903,151.056,139.899,131.223,123.717,119.268,107.93
3906,151.534,140.225,131.458,123.845,119.338,107.934
3909,151.995,140.578,131.69,123.988,119.427,107.938
3912,152.428,140.913,131.931,124.124,119.511,107.957
3915,152.858,141.283,132.167,124.273,119.619,107.953
3918,153.3,141.584,132.406,124.413,119.705,107.951
3921,153.714,141.929,132.638,124.56,119.796,107.967
3924,154.136,142.247,132.896,124.714,119.894,107.985
3927,154.561,142.587,133.141,124.873,119.984,107.977
3930,154.931,142.909,133.365,125.014,120.094,108.006
3933,155.334,143.234,133.601,125.163,120.189,108.018
3936,155.723,143.527,133.845,125.314,120.299,108.016
3939,156.107,143.847,134.089,125.478,120.403,108.03
3942,156.456,144.198,134.324,125.647,120.512,108.065
3945,156.857,144.479,134.566,125.81,120.637,108.071
3948,157.196,144.786,134.812,125.952,120.743,108.086
3951,157.524,145.119,135.019,126.123,120.859,108.094
3954,157.877,145.401,135.27,126.292,120.977,108.114
3957,158.207,145.699,135.51,126.454,121.093,108.135
3960,158.518,145.967,135.749,126.617,121.213,108.147
3963,158.807,146.254,135.984,126.788,121.343,108.178
3966,159.068,146.516,136.203,126.952,121.461,108.184
3969,159.34,146.79,136.432,127.111,121.577,108.206
3972,159.609,147.025,136.653,127.267,121.706,108.235
3975,159.826,147.295,136.876,127.434,121.824,108.251
3978,160.057,147.525,137.095,127.607,121.962,108.268
3981,160.262,147.732,137.283,127.771,122.088,108.296
3984,160.437,147.972,137.504,127.936,122.202,108.333
3987,160.593,148.182,137.699,128.09,122.328,108.358
3990,160.779,148.378,137.911,128.239,122.459,108.389
3993,160.92,148.571,138.086,128.407,122.585,108.431
3996,161.048,148.734,138.284,128.562,122.705,108.462
3999,161.148,148.914,138.465,128.718,122.837,108.499
4002,161.231,149.085,138.637,128.86,122.968,108.526
4005,161.317,149.223,138.811,129.013,123.09,108.56
4008,161.37,149.356,138.963,129.163,123.216,108.597
4011,161.415,149.483,139.115,129.301,123.326,108.642
4014,161.415,149.615,139.257,129.437,123.45,108.669
4017,161.426,149.72,139.395,129.578,123.574,108.697
4020,161.445,149.806,139.551,129.7,123.696,108.751
4023,161.434,149.881,139.687,129.838,123.802,108.779
4026,161.384,149.967,139.806,129.97,123.928,108.826
4029,161.32,150.034,139.934,130.087,124.038,108.886
4032,161.251,150.07,140.023,130.215,124.158,108.923
4035,161.173,150.101,140.126,130.329,124.276,108.949
4038,161.048,150.117,140.215,130.434,124.374,108.998
4041,160.917,150.137,140.298,130.542,124.478,109.033
4044,160.792,150.131,140.365,130.639,124.592,109.072
4047,160.618,150.142,140.444,130.735,124.692,109.125
4050,160.451,150.095,140.492,130.836,124.775,109.178
4053,160.276,150.07,140.555,130.922,124.881,109.221
4056,160.082,150.04,140.588,131.001,124.962,109.242
4059,159.846,149.965,140.616,131.066,125.052,109.309
4062,159.648,149.906,140.64,131.143,125.133,109.336
4065,159.371,149.817,140.66,131.208,125.219,109.395
4068,159.123,149.723,140.669,131.267,125.29,109.44
4071,158.824,149.632,140.667,131.323,125.365,109.493
4074,158.549,149.491,140.65,131.378,125.422,109.534
4077,158.246,149.381,140.644,131.427,125.489,109.577
4080,157.96,149.248,140.626,131.47,125.562,109.635
4083,157.616,149.113,140.581,131.498,125.635,109.684
4086,157.293,148.922,140.561,131.518,125.686,109.735
4089,156.952,148.787,140.507,131.555,125.731,109.792
4092,156.635,148.61,140.454,131.585,125.788,109.823
4095,156.249,148.425,140.381,131.569,125.822,109.882
4098,155.88,148.226,140.308,131.593,125.865,109.917
4101,155.477,148.013,140.231,131.599,125.905,109.966
4104,155.1,147.801,140.148,131.585,125.938,110.013
4107,154.705,147.599,140.041,131.583,125.97,110.058
4110,154.314,147.359,139.952,131.571,125.991,110.105
4113,153.886,147.143,139.834,131.555,126.015,110.158
4116,153.492,146.909,139.737,131.524,126.033,110.205
4119,153.056,146.666,139.612,131.506,126.04,110.242
4122,152.631,146.398,139.478,131.47,126.068,110.298
4125,152.212,146.138,139.338,131.431,126.07,110.345
4128,151.795,145.881,139.217,131.394,126.08,110.383
4131,151.359,145.616,139.061,131.346,126.084,110.439
4134,150.918,145.329,138.911,131.293,126.072,110.5
4137,150.487,145.066,138.781,131.236,126.072,110.537
4140,150.054,144.801,138.601,131.173,126.048,110.582
4143,149.624,144.506,138.436,131.116,126.031,110.639
4146,149.188,144.224,138.268,131.049,126.017,110.672
4149,148.762,143.931,138.11,130.956,125.977,110.721
4152,148.329,143.638,137.928,130.877,125.972,110.77
4155,147.909,143.354,137.741,130.806,125.93,110.801
4158,147.467,143.031,137.557,130.719,125.896,110.837
4161,147.031,142.723,137.363,130.614,125.857,110.901
4164,146.601,142.423,137.179,130.529,125.824,110.909
4167,146.181,142.115,136.975,130.429,125.78,110.956
4170,145.767,141.81,136.791,130.319,125.75,111.023
4173,145.345,141.523,136.578,130.227,125.693,111.029
4176,144.94,141.204,136.37,130.114,125.618,111.066
4179,144.548,140.903,136.186,130.012,125.581,111.121
4182,144.144,140.622,135.983,129.911,125.53,111.148
4185,143.774,140.315,135.776,129.797,125.465,111.183
4188,143.407,140.028,135.563,129.677,125.4,111.227
4191,143.051,139.746,135.361,129.57,125.333,111.236
4194,142.722,139.475,135.158,129.438,125.281,111.295
4197,142.393,139.194,134.965,129.326,125.187,111.315
4200,142.065,138.937,134.761,129.2,125.13,111.346
4203,141.772,138.652,134.57,129.08,125.061,111.372
4206,141.46,138.39,134.369,128.954,124.976,111.393
4209,141.172,138.144,134.154,128.83,124.908,111.432
4212,140.916,137.879,133.975,128.702,124.831,111.454
4215,140.653,137.647,133.781,128.576,124.754,111.477
4218,140.429,137.404,133.608,128.466,124.672,111.493
4221,140.214,137.21,133.413,128.348,124.589,111.526
4224,139.976,136.995,133.245,128.228,124.514,111.552
4227,139.78,136.791,133.06,128.098,124.43,111.554
4230,139.628,136.59,132.884,127.983,124.353,111.573
4233,139.479,136.39,132.721,127.863,124.273,111.597
4236,139.303,136.22,132.561,127.745,124.19,111.617
4239,139.217,136.052,132.407,127.629,124.11,111.628
4242,139.07,135.899,132.248,127.515,124.021,111.65
4245,138.977,135.745,132.096,127.401,123.956,111.656
4248,138.91,135.608,131.966,127.296,123.85,111.687
4251,138.85,135.471,131.838,127.184,123.781,111.677
4254,138.808,135.358,131.706,127.076,123.701,111.691
4257,138.778,135.257,131.564,126.973,123.614,111.709
4260,138.769,135.199,131.453,126.877,123.543,111.697
4263,138.792,135.095,131.329,126.769,123.457,111.724
4266,138.803,135.018,131.232,126.664,123.386,111.738
4269,138.855,134.955,131.128,126.595,123.306,111.746
4272,138.91,134.925,131.049,126.489,123.225,111.758
4275,139.001,134.895,130.97,126.406,123.164,111.732
4278,139.106,134.851,130.899,126.328,123.076,111.746
4281,139.222,134.851,130.813,126.251,123.019,111.764
4284,139.341,134.859,130.771,126.18,122.94,111.752
4287,139.493,134.862,130.704,126.125,122.893,111.75
4290,139.645,134.897,130.667,126.052,122.81,111.777
4293,139.825,134.944,130.621,125.977,122.763,111.756
4296,140.048,134.98,130.59,125.922,122.692,111.756
4299,140.266,135.051,130.58,125.877,122.639,111.752
4302,140.482,135.125,130.558,125.845,122.598,111.75
4305,140.764,135.213,130.58,125.782,122.549,111.756
4308,141.012,135.301,130.574,125.757,122.484,111.744
4311,141.283,135.419,130.592,125.707,122.441,111.724
4314,141.587,135.545,130.606,125.682,122.405,111.732
4317,141.877,135.646,130.631,125.66,122.348,111.726
4320,142.197,135.816,130.673,125.64,122.323,111.707
4323,142.534,135.967,130.714,125.627,122.291,111.703
4326,142.882,136.124,130.781,125.621,122.272,111.697
4329,143.227,136.324,130.848,125.621,122.236,111.697
4332,143.584,136.497,130.907,125.627,122.211,111.693
4335,143.968,136.697,131.0,125.638,122.209,111.679
4338,144.382,136.915,131.083,125.642,122.185,111.666
4341,144.76,137.114,131.179,125.668,122.175,111.658
4344,145.164,137.36,131.286,125.713,122.169,111.658
4347,145.6,137.581,131.408,125.721,122.167,111.644
4350,146.025,137.868,131.514,125.762,122.169,111.64
4353,146.44,138.097,131.658,125.81,122.179,111.644
4356,146.907,138.348,131.777,125.845,122.185,111.622
4359,147.357,138.614,131.909,125.906,122.203,111.63
4362,147.799,138.909,132.066,125.981,122.209,111.613
4365,148.265,139.188,132.236,126.03,122.234,111.593
4368,148.699,139.47,132.384,126.093,122.252,111.599
4371,149.193,139.766,132.568,126.184,122.298,111.598
4374,149.676,140.087,132.742,126.265,122.331,111.598
4377,150.161,140.406,132.948,126.359,122.375,111.596
4380,150.6,140.711,133.104,126.438,122.414,111.578
4383,151.116,141.05,133.326,126.546,122.464,111.572
4386,151.581,141.368,133.504,126.639,122.498,111.555
4389,152.085,141.725,133.745,126.754,122.579,111.579
4392,152.559,142.075,133.939,126.869,122.64,111.604
4395,153.026,142.386,134.157,126.955,122.689,111.576
4398,153.455,142.684,134.345,127.069,122.735,111.571
4401,153.925,143.002,134.554,127.189,122.804,111.558
4404,154.378,143.332,134.772,127.297,122.878,111.547
4407,154.876,143.688,135.008,127.44,122.951,111.577
4410,155.337,144.046,135.252,127.592,123.034,111.572
4413,155.751,144.388,135.491,127.715,123.135,111.576
4416,156.2,144.712,135.716,127.866,123.222,111.596
4419,156.63,145.051,135.962,128.019,123.325,111.587
4422,157.045,145.387,136.196,128.163,123.414,111.597
4425,157.453,145.718,136.435,128.304,123.496,111.621
4428,157.853,146.025,136.665,128.438,123.584,111.615
4431,158.277,146.368,136.934,128.607,123.712,111.622
4434,158.652,146.679,137.142,128.77,123.798,111.629
4437,159.049,147.002,137.387,128.904,123.904,111.649
4440,159.432,147.306,137.621,129.057,124.004,111.66
4443,159.812,147.62,137.869,129.219,124.127,111.657
4446,160.173,147.933,138.108,129.385,124.223,111.681
4449,160.495,148.218,138.32,129.541,124.316,111.666
4452,160.824,148.491,138.561,129.679,124.44,111.696
4455,161.099,148.783,138.779,129.818,124.536,111.695
4458,161.416,149.046,139.005,130.006,124.672,111.717
4461,161.707,149.317,139.236,130.16,124.778,111.749
4464,161.992,149.62,139.468,130.325,124.897,111.753
4467,162.264,149.869,139.684,130.496,125.015,111.777
4470,162.509,150.122,139.909,130.642,125.133,111.781
4473,162.725,150.353,140.126,130.809,125.255,111.796
4476,162.979,150.608,140.322,130.953,125.364,111.82
4479,163.171,150.811,140.541,131.115,125.478,111.841
4482,163.36,151.019,140.735,131.261,125.608,111.853
4485,163.553,151.238,140.948,131.427,125.742,111.904
4488,163.725,151.436,141.128,131.582,125.848,111.93
4491,163.856,151.613,141.316,131.724,125.966,111.928
4494,163.982,151.827,141.486,131.866,126.086,111.965
4497,164.113,151.983,141.68,132.022,126.2,111.986
4500,164.221,152.144,141.836,132.17,126.322,112.022
4503,164.302,152.294,142.014,132.306,126.448,112.063
4506,164.38,152.438,142.18,132.458,126.559,112.079
4509,164.422,152.574,142.332,132.582,126.679,112.114
4512,164.458,152.683,142.474,132.734,126.799,112.126
4515,164.495,152.788,142.624,132.862,126.899,112.18
4518,164.483,152.896,142.757,132.996,127.025,112.212
4521,164.458,152.988,142.879,133.11,127.142,112.224
4524,164.422,153.066,143.016,133.238,127.244,112.259
4527,164.38,153.116,143.116,133.356,127.35,112.292
4530,164.308,153.174,143.229,133.479,127.447,112.351
4533,164.247,153.202,143.33,133.575,127.577,112.376
4536,164.163,153.255,143.423,133.701,127.679,112.418
4539,164.049,153.26,143.512,133.794,127.766,112.447
4542,163.937,153.285,143.585,133.895,127.866,112.494
4545,163.795,153.282,143.65,133.991,127.976,112.531
4548,163.645,153.274,143.713,134.092,128.065,112.567
4551,163.466,153.255,143.776,134.169,128.163,112.631
4554,163.263,153.202,143.814,134.251,128.25,112.666
4557,163.087,153.163,143.861,134.324,128.327,112.704
4560,162.853,153.11,143.895,134.389,128.427,112.747
4563,162.603,153.03,143.899,134.47,128.492,112.804
4566,162.345,152.935,143.929,134.541,128.569,112.851
4569,162.095,152.838,143.921,134.585,128.642,112.874
4572,161.798,152.721,143.917,134.626,128.713,112.925
4575,161.503,152.594,143.909,134.689,128.756,112.972
4578,161.212,152.466,143.891,134.735,128.843,113.013
4581,160.862,152.338,143.853,134.768,128.902,113.06
4584,160.537,152.16,143.816,134.786,128.949,113.096
4587,160.234,151.999,143.774,134.819,128.996,113.158
4590,159.868,151.819,143.711,134.841,129.061,113.196
4593,159.501,151.663,143.652,134.853,129.097,113.223
4596,159.121,151.461,143.579,134.863,129.142,113.292
4599,158.79,151.269,143.5,134.863,129.181,113.325
4602,158.39,151.044,143.446,134.871,129.219,113.37
4605,157.988,150.855,143.336,134.849,129.256,113.433
4608,157.602,150.633,143.243,134.853,129.286,113.456
4611,157.199,150.408,143.142,134.831,129.298,113.513
4614,156.791,150.167,143.031,134.821,129.321,113.537
4617,156.372,149.922,142.917,134.788,129.353,113.617
4620,155.963,149.664,142.79,134.76,129.349,113.644
4623,155.538,149.405,142.648,134.727,129.351,113.705
4626,155.102,149.123,142.518,134.671,129.347,113.721
4629,154.683,148.883,142.356,134.626,129.349,113.774
4632,154.225,148.618,142.221,134.573,129.343,113.815
4635,153.786,148.319,142.047,134.508,129.341,113.864
4638,153.356,148.049,141.897,134.453,129.323,113.909
4641,152.922,147.764,141.731,134.384,129.317,113.936
4644,152.478,147.466,141.559,134.32,129.296,113.985
4647,152.048,147.179,141.385,134.226,129.274,114.015
4650,151.595,146.889,141.217,134.147,129.24,114.06
4653,151.156,146.587,141.028,134.064,129.209,114.115
4656,150.712,146.289,140.852,133.995,129.179,114.138
4659,150.312,145.991,140.656,133.906,129.134,114.185
4662,149.898,145.701,140.476,133.824,129.107,114.221
4665,149.464,145.38,140.269,133.721,129.065,114.264
4668,149.061,145.088,140.089,133.603,129.018,114.303
4671,148.655,144.8,139.883,133.506,128.963,114.334
4674,148.232,144.505,139.683,133.415,128.907,114.377
4677,147.849,144.185,139.472,133.293,128.85,114.399
4680,147.452,143.902,139.273,133.178,128.791,114.442
