Tiempo,Altura,Senal_de_Control,Set_value
0.6482880000003206,-2.3151750900000003,85.13084611019607,50
1.288630699999885,-2.3151750900000003,85.13084611019607,50
1.9334484000000884,-2.3151750900000003,85.13084611019607,50
2.57399549999991,-2.3151750900000003,85.13084611019607,50
3.2166150000002744,-2.3151750900000003,85.13084611019607,50
3.8565975999999864,-2.3151750900000003,85.13084611019607,50
4.502044500000011,-2.3151750900000003,85.13084611019607,50
5.1444505999998,-2.3151750900000003,85.13084611019607,50
5.785692700000254,-1.3618677000000001,84.79438467843138,50
6.426362799999879,4.0856031,82.8717479254902,50
7.069501200000559,14.980544700000001,79.02647441960784,50
7.710359200000312,30.097276170000004,73.69115743019607,50
8.350845900000422,42.081711930000004,69.46135657372548,50
8.993810500000109,56.51750955000001,64.36636917843137,50
9.633981400000266,59.78599203,63.21278712666667,50
10.273937800000567,59.64980526000001,63.26085304549019,50
10.914254899999833,58.69649787000001,63.5973144772549,50
11.554464400000143,58.69649787000001,63.5973144772549,50
12.196334600000228,58.968871410000006,63.50118263960783,50
12.837202600000637,55.01945508000001,64.8950942854902,50
13.478181000000404,50.52529167,66.48126960666666,50
14.118026199999804,47.665369500000004,67.49065390196078,50
14.7592908000006,44.9416341,68.45197227843137,50
15.400445899999795,45.758754720000006,68.16357676549019,50
16.04456610000034,47.120622420000004,67.6829175772549,50
16.68806240000049,48.48249012,67.2022583890196,50
17.330013599999802,49.163423970000004,66.96192879490197,50
17.97005580000041,50.11673136,66.62546736313726,50
18.611995400000524,55.15564185,64.84702836666666,50
19.26158889999988,53.249027070000004,65.51995123019607,50
19.903175000000374,51.750972600000004,66.0486763372549,50
20.54517080000005,46.43968857,67.92324717137255,50
21.1869114000001,46.30350180000001,67.97131309019608,50
21.827420300000085,46.57587534,67.87518125254903,50
22.467286500000228,49.0272372,67.00999471372549,50
23.10747590000028,49.163423970000004,66.96192879490197,50
23.749075400000038,49.708171050000004,66.76966511960785,50
24.39067100000011,49.844357820000006,66.72159920078431,50
25.032046500000433,49.844357820000006,66.72159920078431,50
25.67484550000063,50.252918130000005,66.57740144431372,50
26.322231699999975,49.708171050000004,66.76966511960785,50
26.964632000000165,53.1128403,65.56801714901961,50
27.60723599999983,52.97665353000001,65.61608306784314,50
28.249582000000373,52.70427999,65.7122149054902,50
28.892271800000344,47.665369500000004,67.49065390196078,50
29.538060700000642,47.39299596000001,67.58678573960783,50
30.174934399999984,47.52918273,67.53871982078431,50
30.80963900000006,48.34630335000001,67.25032430784313,50
31.44387319999987,49.844357820000006,66.72159920078431,50
32.075266300000294,49.163423970000004,66.96192879490197,50
32.71075290000044,49.57198428,66.81773103843138,50
33.34332180000001,49.57198428,66.81773103843138,50
33.9840791000006,47.93774304,67.39452206431372,50
34.61648560000049,48.34630335000001,67.25032430784313,50
35.25768010000047,48.61867689,67.15419247019608,50
35.89867289999984,51.750972600000004,66.0486763372549,50
36.52974240000003,51.206225520000004,66.24094001254902,50
37.174467200000436,50.38910490000001,66.5293355254902,50
37.81635079999978,53.249027070000004,65.51995123019607,50
38.449160300000585,53.1128403,65.56801714901961,50
39.09074490000057,53.65758738,65.37575347372548,50
39.730980100000124,48.210116580000005,67.29839022666667,50
40.371788800000104,48.210116580000005,67.29839022666667,50
41.00341560000015,47.39299596000001,67.58678573960783,50
41.63509239999985,48.48249012,67.2022583890196,50
42.266769800000475,50.38910490000001,66.5293355254902,50
42.90689620000012,50.797665210000005,66.38513776901961,50
43.54110469999978,50.252918130000005,66.57740144431372,50
44.17446950000067,50.52529167,66.48126960666666,50
44.82178560000011,49.844357820000006,66.72159920078431,50
45.45441590000064,48.754863660000005,67.10612655137254,50
46.08710299999984,49.299610740000006,66.91386287607843,50
46.71882900000037,49.43579751000001,66.8657969572549,50
47.35271990000001,49.844357820000006,66.72159920078431,50
47.99034080000001,54.06614769000001,65.2315557172549,50
48.62804169999981,54.20233446,65.18348979843137,50
49.27150150000034,54.06614769000001,65.2315557172549,50
49.92028500000015,53.1128403,65.56801714901961,50
50.56547099999989,48.48249012,67.2022583890196,50
51.21074839999983,47.801556270000006,67.44258798313726,50
51.852524699999776,48.754863660000005,67.10612655137254,50
52.5013313999998,49.163423970000004,66.96192879490197,50
53.14267430000018,55.01945508000001,64.8950942854902,50
53.78302690000055,49.98054459000001,66.67353328196077,50
54.423437399999784,49.98054459000001,66.67353328196077,50
55.06468580000001,49.98054459000001,66.67353328196077,50
55.707354600000144,49.708171050000004,66.76966511960785,50
56.35750910000024,49.0272372,67.00999471372549,50
57.00038660000064,49.0272372,67.00999471372549,50
57.64278310000009,49.43579751000001,66.8657969572549,50
58.28710920000049,49.98054459000001,66.67353328196077,50
58.9291389,49.57198428,66.81773103843138,50
59.561034700000164,49.57198428,66.81773103843138,50
60.19318430000021,48.754863660000005,67.10612655137254,50
