Tiempo,Altura,Senal_de_Control,Set_value
0.6420688999996855,-2.4513618600000004,100.0,50
1.281830699999773,-2.4513618600000004,100.0,50
1.9217287999999826,-2.4513618600000004,100.0,50
2.5612112999997407,-2.4513618600000004,100.0,50
3.200877500000388,-2.4513618600000004,100.0,50
3.841278699999748,-2.4513618600000004,100.0,50
4.480600500000037,-0.8171206200000001,100.0,50
5.1202430000003005,11.439688680000001,96.91004809411764,50
5.759945099999641,31.867704180000004,80.88807515294117,50
6.399669899999935,55.15564185,62.623026,50
7.039059599999746,60.05836557000001,58.77775249411764,50
7.6792451999999685,60.05836557000001,58.77775249411764,50
8.321439700000155,59.10505818000001,59.52544456470588,50
8.962689500000124,58.424124330000005,60.05951032941176,50
9.602384499999971,56.24513601,61.76852077647058,50
10.244484800000464,50.93385198000001,65.93423374117646,50
10.884097899999688,47.39299596000001,68.71137571764704,50
11.52446190000046,46.98443565,69.03181517647059,50
12.164447899999686,46.03112826,69.77950724705883,50
12.808318600000348,47.120622420000004,68.92500202352942,50
13.448088799999823,49.43579751000001,67.1091784235294,50
14.08698860000004,50.252918130000005,66.46829950588234,50
14.731661099999656,53.1128403,64.22522329411765,50
15.371762099999614,53.1128403,64.22522329411765,50
16.01674340000045,54.20233446,63.370718070588225,50
16.657942099999673,48.754863660000005,67.64324418823529,50
17.300143700000262,48.07392981,68.17730995294117,50
17.946133200000077,48.61867689,67.75005734117647,50
18.587808799999948,49.163423970000004,67.32280472941177,50
19.2323851000001,49.98054459000001,66.6819258117647,50
19.872571699999753,49.163423970000004,67.32280472941177,50
20.510630400000082,49.0272372,67.42961788235294,50
21.151292300000023,48.754863660000005,67.64324418823529,50
21.791461800000434,49.0272372,67.42961788235294,50
22.431655899999896,50.11673136,66.57511265882353,50
23.072252599999956,49.708171050000004,66.89555211764706,50
23.71430059999966,53.52140061000001,63.90478383529412,50
24.352995100000044,53.385213840000006,64.01159698823528,50
24.992457399999694,53.1128403,64.22522329411765,50
25.63833109999996,52.295719680000005,64.8661022117647,50
26.278021600000102,47.801556270000006,68.39093625882352,50
26.91875760000039,48.07392981,68.17730995294117,50
27.559174699999858,48.89105043000001,67.53643103529411,50
28.199324100000013,49.299610740000006,67.21599157647059,50
28.843428099999983,49.43579751000001,67.1091784235294,50
29.48229319999973,50.11673136,66.57511265882353,50
30.124350299999605,48.89105043000001,67.53643103529411,50
30.767007100000228,48.754863660000005,67.64324418823529,50
31.408711299999595,47.93774304,68.28412310588236,50
32.05490639999971,48.48249012,67.85687049411764,50
32.701698699999724,49.98054459000001,66.6819258117647,50
33.345013299999664,49.43579751000001,67.1091784235294,50
33.98518909999984,48.89105043000001,67.53643103529411,50
34.624587500000416,48.07392981,68.17730995294117,50
35.2630250000002,48.754863660000005,67.64324418823529,50
35.90239509999992,48.61867689,67.75005734117647,50
36.54378059999999,50.11673136,66.57511265882353,50
37.18347850000009,49.708171050000004,66.89555211764706,50
37.82292080000025,54.47470800000001,63.157091764705875,50
38.462959200000114,54.47470800000001,63.157091764705875,50
39.10623820000001,54.883268310000005,62.836652305882346,50
39.75129629999992,53.249027070000004,64.11841014117647,50
40.39455790000011,51.750972600000004,65.2933548235294,50
41.03564610000012,45.622567950000004,70.09994670588236,50
41.677662000000055,45.35019441000001,70.3135730117647,50
42.321697700000186,45.89494149,69.88632039999999,50
42.96301010000025,47.665369500000004,68.4977494117647,50
43.60445830000026,48.34630335000001,67.96368364705883,50
44.2442774000001,50.66147844,66.14786004705883,50
44.88426040000013,51.47859906000001,65.50698112941176,50
45.52473759999975,51.887159370000006,65.18654167058823,50
46.164812099999835,51.07003875,65.82742058823528,50
46.80501220000042,49.57198428,67.00236527058823,50
47.44360919999963,49.43579751000001,67.1091784235294,50
48.08514930000001,48.34630335000001,67.96368364705883,50
48.73155829999996,52.295719680000005,64.8661022117647,50
49.37181839999994,53.1128403,64.22522329411765,50
50.01202699999976,53.929960920000006,63.58434437647058,50
50.65078780000022,53.52140061000001,63.90478383529412,50
51.292769799999405,47.93774304,68.28412310588236,50
51.9341200000008,45.48638118,70.20675985882353,50
52.57468769999923,45.622567950000004,70.09994670588236,50
53.20549300000039,48.210116580000005,68.07049679999999,50
53.845253200000116,49.844357820000006,66.78873896470589,50
54.48568120000073,49.844357820000006,66.78873896470589,50
55.12729909999962,48.48249012,67.85687049411764,50
55.76745749999918,47.39299596000001,68.71137571764704,50
56.408796700000494,48.07392981,68.17730995294117,50
57.04958850000094,49.844357820000006,66.78873896470589,50
57.691291599999204,50.66147844,66.14786004705883,50
58.33160699999917,49.708171050000004,66.89555211764706,50
58.97883269999966,53.385213840000006,64.01159698823528,50
59.61833829999978,52.43190645000001,64.75928905882353,50
60.259806499999286,52.15953291,64.97291536470588,50
60.90059620000011,52.02334614000001,65.07972851764706,50
61.54128629999923,53.385213840000006,64.01159698823528,50
62.18132570000034,48.754863660000005,67.64324418823529,50
62.82041069999923,48.210116580000005,68.07049679999999,50
63.463031300000694,48.89105043000001,67.53643103529411,50
64.10524370000076,48.61867689,67.75005734117647,50
64.74580340000011,49.299610740000006,67.21599157647059,50
65.3891721000009,49.98054459000001,66.6819258117647,50
66.0286561999992,49.43579751000001,67.1091784235294,50
66.66826200000014,49.844357820000006,66.78873896470589,50
