Tiempo,Altura,Senal_de_Control,Set_value
0.10415629999988596,-1.9066147800000002,100.0,55
0.1347459999997227,0.0,100.0,55
0.16664879999916593,0.0,100.0,55
0.2146154000001843,0.0,100.0,55
0.24656150000009802,0.0,100.0,55
0.27858740000010584,0.0,100.0,55
0.3107263999991119,0.0,100.0,55
0.34257419999994454,0.0,100.0,55
0.374568499999441,0.0,100.0,55
0.4065298999994411,0.0,100.0,55
0.4384660999985499,0.0,100.0,55
0.4705106000001251,0.0,100.0,55
0.5025850999991235,0.0,100.0,55
0.5345336999998835,0.0,100.0,55
0.5665002999994613,0.0,100.0,55
0.614498499999172,0.0,100.0,55
0.6464294999987032,0.0,100.0,55
0.6786151999986032,0.0,100.0,55
0.710681200000181,0.0,100.0,55
0.7424729999984265,0.0,100.0,55
0.7745552999986103,0.0,100.0,55
0.806506899998567,0.0,100.0,55
0.8385576999990008,0.0,100.0,55
0.8705387999998493,0.0,100.0,55
0.9027805999994598,0.0,100.0,55
0.9347535999986576,0.0,100.0,55
0.9666218000002118,0.0,100.0,55
1.0145304999987275,0.0,100.0,55
1.0466330999988713,0.0,100.0,55
1.0788262999994913,0.0,100.0,55
1.1106529999997292,0.0,100.0,55
1.1426479000001564,0.0,100.0,55
1.1745898999997735,0.0,100.0,55
1.2066228999992745,0.0,100.0,55
1.2385509999985516,0.0,100.0,55
1.2705489999989368,0.0,100.0,55
1.3025849999994534,0.0,100.0,55
1.334594299998571,0.0,100.0,55
1.3665685999985726,0.0,100.0,55
1.4148440999997547,0.0,100.0,55
1.4466240999990987,0.0,100.0,55
1.4785379999993893,0.0,100.0,55
1.5106142999993608,0.0,100.0,55
1.5425763999992341,0.0,100.0,55
1.5746089999993274,0.0,100.0,55
1.6066406999998435,0.0,100.0,55
1.6386750000001484,0.0,100.0,55
1.6704909000000043,0.0,100.0,55
1.702488799999628,0.0,100.0,55
1.734487599998829,0.0,100.0,55
1.7665114999999787,0.0,100.0,55
1.8146982999987813,0.0,100.0,55
1.8464695999991818,0.0,100.0,55
1.87849709999864,0.0,100.0,55
1.9105731999989075,0.0,100.0,55
1.9425773999992089,0.0,100.0,55
1.9745364999998856,0.0,100.0,55
2.0064960999989125,0.0,100.0,55
2.038517999999385,0.0,100.0,55
2.0705344999987574,0.0,100.0,55
2.1026078999984747,0.0,100.0,55
2.134593299999324,0.0,100.0,55
2.1665772999986075,0.0,100.0,55
2.214546100000007,0.0,100.0,55
2.2465538999986165,0.0,100.0,55
2.2785855000001902,0.0,100.0,55
2.3105914999996457,0.0,100.0,55
2.3424760999987484,0.0,100.0,55
2.3745278999995207,0.0,100.0,55
2.4065738999997848,0.0,100.0,55
2.4386232999986532,0.0,100.0,55
2.4705346999999165,0.0,100.0,55
2.5024611999997433,0.0,100.0,55
2.534783299999617,0.0,100.0,55
