Tiempo,Altura,Senal_de_Control,Set_value
0.10406230000080541,-1.9066147800000002,100.0,40
0.13455090000024938,0.0,100.0,40
0.16645670000070822,0.0,100.0,40
0.21467350000057195,0.0,100.0,40
0.24650540000038745,0.0,100.0,40
0.2785734000008233,0.0,100.0,40
0.31060660000002827,0.0,100.0,40
0.34254390000023704,0.0,100.0,40
0.37452380000104313,0.0,100.0,40
0.40642400000069756,0.0,100.0,40
0.4385187000007136,0.0,100.0,40
0.47054449999995995,0.0,100.0,40
0.5025230999999621,0.0,100.0,40
0.5345099000005575,0.0,100.0,40
0.5665066000001389,0.0,100.0,40
0.614539700000023,0.0,100.0,40
0.6464914000007411,0.0,100.0,40
0.6785027999994782,0.0,100.0,40
0.7105386000002909,0.0,100.0,40
0.742502200000672,0.0,100.0,40
0.774524599999495,0.1361867699999999,100.0,40
0.8065633000005619,0.0,100.0,40
0.8386258000009548,0.0,100.0,40
0.8705248999995092,0.1361867699999999,100.0,40
0.9025077999995119,0.1361867699999999,100.0,40
0.9345026000009966,0.0,100.0,40
0.9665420000001177,0.0,100.0,40
1.0146598000010272,0.1361867699999999,100.0,40
1.0465137000010145,0.0,100.0,40
1.0786124999995081,0.0,100.0,40
1.1105167000005167,0.0,100.0,40
1.14252309999938,0.1361867699999999,100.0,40
1.1745948000007047,0.0,100.0,40
1.2065609000001132,0.0,100.0,40
1.2384899000007863,0.1361867699999999,100.0,40
1.2705483000008826,0.0,100.0,40
1.3025469000003795,0.0,100.0,40
1.3345320000007632,0.0,100.0,40
1.3665832999995473,0.0,100.0,40
1.4146328000006179,0.0,100.0,40
1.4465177000001859,0.0,100.0,40
1.4785434000004898,0.0,100.0,40
1.510542300000452,0.1361867699999999,100.0,40
1.5424863000007463,0.0,100.0,40
1.5745344000006298,0.0,100.0,40
1.6065306000000419,0.0,100.0,40
1.6385241999996651,0.0,100.0,40
1.6705101000006835,0.0,100.0,40
1.7025274999996327,0.0,100.0,40
1.7345249000009062,0.1361867699999999,100.0,40
1.7664927000005264,0.0,100.0,40
1.8145244999996066,0.0,100.0,40
1.846558000001096,0.0,100.0,40
1.8784935000003316,0.0,100.0,40
1.9104905000003782,0.0,100.0,40
1.9425110000011045,0.0,100.0,40
1.974481700000979,0.0,100.0,40
2.006484300000011,0.0,100.0,40
2.0385569000009127,0.0,100.0,40
2.0705281000009563,0.0,100.0,40
2.1025800999996136,0.0,100.0,40
2.1345414000006713,0.0,100.0,40
2.1665837000000465,0.0,100.0,40
2.2145755000001373,0.0,100.0,40
2.2464971999997942,0.0,100.0,40
2.278550900000482,0.0,100.0,40
2.3104462000010244,0.0,100.0,40
2.342520100000911,0.0,100.0,40
2.3746255000005476,0.0,100.0,40
2.406557199999952,0.0,100.0,40
2.438502700000754,0.0,100.0,40
2.470516999999745,0.0,100.0,40
2.502546199999415,0.0,100.0,40
2.5345966999993834,0.0,100.0,40
2.5665480000006937,0.0,100.0,40
2.6145328000002337,0.0,100.0,40
2.6464974000009533,0.0,100.0,40
2.6785058999994362,0.0,100.0,40
2.710541700000249,0.0,100.0,40
2.742489399999613,0.0,100.0,40
2.7744658999999956,0.0,100.0,40
2.8065232999997534,0.0,100.0,40
2.8386007999997673,0.0,100.0,40
2.870475900001111,0.0,100.0,40
2.902492000001075,0.0,100.0,40
2.934474699999555,0.0,100.0,40
2.9666068000005907,0.0,100.0,40
3.01450289999957,0.0,100.0,40
3.046431599999778,0.0,100.0,40
3.078456900000674,0.0,100.0,40
3.1104037999994034,0.0,100.0,40
3.142528399999719,0.0,100.0,40
3.174505200000567,0.0,100.0,40
3.206575600001088,0.0,100.0,40
3.2386074000005465,0.0,100.0,40
3.270556999999826,0.0,100.0,40
3.3025106999994023,0.0,100.0,40
3.3344021000011708,0.0,100.0,40
3.366587399999844,0.1361867699999999,100.0,40
3.414546199999677,0.1361867699999999,100.0,40
3.4464628000005177,0.1361867699999999,100.0,40
3.478655200000503,-0.27237354,100.0,40
3.510594299999866,-0.1361867699999999,100.0,40
3.542683699999543,-0.1361867699999999,100.0,40
3.5746065000003,0.0,100.0,40
3.6064953000004607,0.1361867699999999,100.0,40
3.638512499999706,0.27237354,100.0,40
3.670473399999537,0.40856031000000015,100.0,40
3.7025770000000193,0.68093385,100.0,40
3.7345390999998926,0.9533073900000001,100.0,40
3.7665116999996826,1.2256809300000002,100.0,40
3.814609400000336,1.6342412400000002,100.0,40
3.8465052000010473,1.9066147800000002,100.0,40
3.8784976999995706,2.3151750900000003,100.0,40
3.9104888000001665,3.5408560200000005,100.0,40
3.942493500000637,3.8132295600000004,100.0,40
3.9744929000007687,4.0856031,100.0,40
4.00655899999947,4.22178987,100.0,40
4.038492699999551,4.766536950000001,100.0,40
4.070485399999598,5.17509726,100.0,40
4.102556199999526,5.719844340000001,100.0,40
4.1345961000006355,6.26459142,100.0,40
4.166545199999746,6.809338500000001,100.0,40
4.214636400000018,7.490272350000001,100.0,40
4.24661659999947,8.03501943,100.0,40
4.278518000000986,8.57976651,100.0,40
4.3104794999999285,9.260700360000001,100.0,40
4.342526000000362,10.07782098,100.0,40
4.374503700000787,10.75875483,100.0,40
4.4064923000005365,11.439688680000001,100.0,40
4.438517099999444,12.2568093,100.0,40
4.470550100000764,12.937743150000001,100.0,40
4.502527500000724,13.754863770000002,100.0,40
4.534530099999756,14.708171160000001,100.0,40
4.566652600000452,15.661478550000002,100.0,40
4.614516499999809,16.61478594,100.0,40
4.6464873000004445,17.568093330000004,100.0,40
4.678483100000449,18.521400720000003,100.0,40
4.710485200001131,19.47470811,100.0,40
4.742486799999824,20.428015500000004,100.0,40
4.7744834999994055,21.381322890000003,100.0,40
4.806493899999623,22.334630280000003,99.91912731607843,40
4.838509799999883,23.287937670000005,98.12466634666666,40
4.870567100000699,24.241245060000004,96.33020537725488,40
4.902574499999901,25.330739220000005,94.2793928407843,40
4.934503200000108,26.147859840000002,92.74128343843137,40
4.96654800000033,27.101167230000005,90.9468224690196,40
5.014511200000925,28.190661390000002,88.89600993254902,40
5.046543899999961,29.280155550000003,86.84519739607842,40
5.078448500000377,30.097276170000004,85.30708799372549,40
5.11053019999963,31.186770330000005,83.25627545725489,40
5.142591899999388,32.14007772,81.46181448784314,40
5.174505799999679,33.22957188,79.41100195137255,40
5.206665300000168,34.31906604,77.36018941490195,40
5.238575700001093,35.27237343,75.5657284454902,40
5.270494000000326,36.36186759,73.51491590901959,40
5.302528300000631,37.451361750000004,71.46410337254902,40
5.3345054000001255,38.540855910000005,69.41329083607842,40
5.366480799999408,39.63035007,67.36247829960786,40
5.414509199999884,40.44747069,65.8243688972549,40
5.446477200001027,41.536964850000004,63.7735563607843,40
5.478554499999518,42.49027224,61.97909539137255,40
5.510495800001081,43.44357963,60.18463442196078,40
5.542494299999817,44.39688702,58.39017345254901,40
5.574607800001104,45.35019441,56.59571248313726,40
5.606499999999869,46.3035018,54.80125151372549,40
5.6385807000006025,47.256809190000006,53.00679054431371,40
5.670571900000141,48.210116580000005,51.21232957490195,40
5.702476700000261,49.163423970000004,49.41786860549019,40
5.734493800000564,49.98054459,47.879759203137255,40
5.766499700001077,50.93385198,46.08529823372549,40
5.814490500000829,51.750972600000004,44.54718883137254,40
5.846456900000703,52.56809322,43.00907942901961,40
5.878540300000168,53.385213840000006,41.470970026666656,40
5.910512100001142,54.20233446,39.93286062431372,40
5.942527100000007,54.883268310000005,38.651102789019596,40
5.974529500001154,55.56420216,37.369344953725495,40
6.006546900000103,56.24513601,36.08758711843137,40
6.038557100000617,56.926069860000005,34.80582928313724,40
6.07058970000071,57.470816940000006,33.78042301490195,40
6.102538600000116,57.879377250000005,33.011368313725484,40
6.134526600000754,58.424124330000005,31.98596204549019,40
6.16648030000033,58.69649787,31.473258911372547,40
6.2145619000002625,59.10505818,30.704204210196078,40
6.246518600000854,59.377431720000004,30.191501076078424,40
6.278507500001069,59.513618490000006,29.9351495090196,40
6.310497500000565,59.64980526,29.678797941960784,40
6.34251249999943,59.78599203,29.422446374901956,40
6.374541600000157,59.922178800000005,29.16609480784313,40
6.406560800000079,59.922178800000005,29.16609480784313,40
6.438514800000121,59.922178800000005,29.16609480784313,40
6.470477599999867,59.922178800000005,29.16609480784313,40
6.502558300000601,59.922178800000005,29.16609480784313,40
6.534531799999968,59.78599203,29.422446374901956,40
6.566572600000654,59.64980526,29.678797941960784,40
6.614473600000565,59.513618490000006,29.9351495090196,40
6.646574300000793,59.24124495,30.447852643137253,40
6.6785983000008855,58.968871410000006,30.96055577725489,40
6.710459899999478,58.69649787,31.473258911372547,40
6.7425043000002916,58.424124330000005,31.98596204549019,40
6.774511200001143,58.01556402000001,32.755016746666655,40
6.806505900000047,57.60700371,33.524071447843134,40
6.838456800000131,57.1984434,34.293126149019606,40
6.870531399999891,56.789883090000004,35.06218085019607,40
6.902492700000948,56.381322780000005,35.831235551372544,40
6.93451289999939,55.972762470000006,36.60029025254901,40
6.966516200000115,55.56420216,37.369344953725495,40
7.01449280000088,55.01945508,38.39475122196078,40
7.0464444999997795,54.61089477,39.163805923137254,40
7.078468800000337,54.20233446,39.93286062431372,40
7.1104825000002165,53.65758738,40.95826689254902,40
7.142504700001155,53.385213840000006,41.470970026666656,40
7.17449950000082,52.97665353,42.24002472784314,40
7.206571900000199,52.56809322,43.00907942901961,40
7.238617500001055,52.15953291,43.77813413019607,40
7.270581099999617,51.61478583,44.803540398431366,40
7.302556599999662,51.206225520000004,45.57259509960784,40
7.334527500001059,50.797665210000005,46.34164980078431,40
7.3665070999995805,50.252918130000005,47.367056069019604,40
7.398542599999928,49.84435782,48.13611077019608,40
7.446500100000776,49.299610740000006,49.161517038431356,40
7.478505799999766,48.89105043,49.93057173960784,40
7.510508400000617,48.34630335,50.955978007843136,40
7.542572100001053,47.93774304,51.725032709019615,40
7.574474200000623,47.39299596,52.75043897725491,40
7.606524799999534,46.84824888,53.775845245490196,40
7.63867670000036,46.43968857,54.54489994666666,40
7.670540000000983,45.89494149,55.570306214901954,40
7.702498900000137,45.48638118,56.33936091607843,40
7.734478500000478,44.9416341,57.36476718431373,40
7.7665412000005745,44.53307379,58.13382188549019,40
7.798493199999939,44.124513480000005,58.90287658666665,40
7.846523000000161,43.71595317,59.67193128784314,40
7.878524499999912,43.30739286,60.4409859890196,40
7.910496599999533,42.76264578,61.46639225725491,40
7.9424959999996645,42.35408547,62.235446958431375,40
7.974473100000978,41.94552516,63.00450165960784,40
8.006572199999937,41.536964850000004,63.7735563607843,40
8.038645500000712,40.99221777,64.7989626290196,40
8.070557999999437,40.583657460000005,65.56801733019607,40
8.10254680000071,40.17509715,66.33707203137256,40
8.134433200000785,39.76653684,67.10612673254901,40
8.166520200000377,39.35797653,67.87518143372549,40
8.19862110000031,38.81322945,68.90058770196077,40
8.246549400000731,38.40466914,69.66964240313725,40
8.278537300000608,38.1322956,70.1823455372549,40
8.310544500000105,37.72373529,70.95140023843138,40
8.342510100001164,37.17898821,71.97680650666666,40
8.374559199999567,36.7704279,72.74586120784313,40
8.406558399999994,36.36186759,73.51491590901959,40
8.43852010000046,35.953307280000004,74.28397061019606,40
8.47047720000046,35.68093374,74.79667374431372,40
8.50250159999996,35.27237343,75.5657284454902,40
8.534492300001148,34.86381312,76.33478314666667,40
8.566514300000563,34.59143958,76.84748628078431,40
8.598601100000451,34.18287927,77.61654098196078,40
8.64664300000004,33.910505730000004,78.12924411607843,40
8.67855469999995,33.63813219,78.64194725019608,40
8.710593400001017,33.365758650000004,79.15465038431371,40
8.742542500000127,33.09338511,79.66735351843137,40
8.77447949999987,32.957198340000005,79.9237050854902,40
8.80647510000017,32.6848248,80.43640821960784,40
8.838446499999918,32.412451260000005,80.94911135372548,40
8.870470300000306,32.27626449,81.20546292078431,40
8.902886199999557,32.14007772,81.46181448784314,40
8.934849799999938,32.003890950000006,81.71816605490194,40
8.966579899999488,31.867704180000004,81.97451762196077,40
8.998577000000296,31.867704180000004,81.97451762196077,40
9.046504100000675,31.731517410000006,82.2308691890196,40
9.078537499999584,31.731517410000006,82.2308691890196,40
9.110445100001016,31.731517410000006,82.2308691890196,40
9.142575199999555,31.731517410000006,82.2308691890196,40
9.174574399999983,31.595330640000004,82.48722075607843,40
9.206608700000288,31.595330640000004,82.48722075607843,40
9.238463300000149,31.731517410000006,82.2308691890196,40
9.27060259999962,31.731517410000006,82.2308691890196,40
9.302467200001047,31.867704180000004,81.97451762196077,40
9.334448600000542,31.867704180000004,81.97451762196077,40
9.366515699999582,32.003890950000006,81.71816605490194,40
9.398511499999586,32.003890950000006,81.71816605490194,40
9.446535600000061,32.14007772,81.46181448784314,40
9.478514800000994,32.27626449,81.20546292078431,40
